2025-12-01 15:38:31,003 - Unhandled exception in listener callback
Traceback (most recent call last):
  File "/home/Hai/Documents/LIA/venv/lib/python3.11/site-packages/pynput/_util/__init__.py", line 230, in inner
    return f(self, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/Hai/Documents/LIA/venv/lib/python3.11/site-packages/pynput/_util/xorg.py", line 472, in _handler
    self._handle_message(self._display_stop, event, injected)
  File "/home/Hai/Documents/LIA/venv/lib/python3.11/site-packages/pynput/keyboard/_xorg.py", line 578, in _handle_message
    self.on_press(key, injected)
  File "/home/Hai/Documents/LIA/venv/lib/python3.11/site-packages/pynput/_util/__init__.py", line 146, in inner
    if f(*args) is False:
       ^^^^^^^^
  File "/home/Hai/Documents/LIA/venv/lib/python3.11/site-packages/pynput/_util/__init__.py", line 291, in <lambda>
    return lambda *a: f(*a[:actual])
                      ^^^^^^^^^^^^^^
  File "/home/Hai/Documents/LIA/controller.py", line 227, in on_press
    client.publish("robot/manual movement", "stop")
    ^^^^^^
NameError: name 'client' is not defined
2025-12-08 12:16:54,615 - Received: robot/telemetry/distance-ahead = 48.0
2025-12-08 12:16:54,617 - Received: robot/behaviour/drive = move forward
2025-12-08 12:16:54,618 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:16:54,853 - Received: robot/telemetry/distance-ahead = 47.0
2025-12-08 12:16:54,856 - Received: robot/behaviour/drive = move forward
2025-12-08 12:16:54,857 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:16:55,097 - Received: robot/telemetry/distance-ahead = 47.0
2025-12-08 12:16:55,100 - Received: robot/behaviour/drive = move forward
2025-12-08 12:16:55,101 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:16:55,353 - Received: robot/telemetry/distance-ahead = 47.0
2025-12-08 12:16:55,356 - Received: robot/behaviour/drive = move forward
2025-12-08 12:16:55,357 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:16:55,628 - Received: robot/telemetry/distance-ahead = 48.0
2025-12-08 12:16:55,631 - Received: robot/behaviour/drive = move forward
2025-12-08 12:16:55,632 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:16:55,744 - Received: robot/telemetry/distance-ahead = 47.0
2025-12-08 12:16:55,746 - Received: robot/behaviour/drive = move forward
2025-12-08 12:16:55,747 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:16:56,307 - Received: robot/telemetry/distance-ahead = 255.0
2025-12-08 12:16:56,310 - Received: robot/behaviour/drive = move forward
2025-12-08 12:16:56,311 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:16:56,659 - Received: robot/telemetry/distance-ahead = 38.0
2025-12-08 12:16:56,662 - Received: robot/behaviour/drive = move forward
2025-12-08 12:16:56,663 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:16:56,876 - Received: robot/telemetry/distance-ahead = 37.0
2025-12-08 12:16:56,878 - Received: robot/behaviour/drive = move forward
2025-12-08 12:16:56,879 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:16:57,160 - Received: robot/telemetry/distance-ahead = 42.0
2025-12-08 12:16:57,163 - Received: robot/behaviour/drive = move forward
2025-12-08 12:16:57,164 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:16:57,415 - Received: robot/telemetry/distance-ahead = 40.0
2025-12-08 12:16:57,418 - Received: robot/behaviour/drive = move forward
2025-12-08 12:16:57,419 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:16:57,675 - Received: robot/telemetry/distance-ahead = 38.0
2025-12-08 12:16:57,769 - Received: robot/behaviour/drive = move forward
2025-12-08 12:16:57,770 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:16:57,936 - Received: robot/telemetry/distance-ahead = 39.0
2025-12-08 12:16:58,056 - Received: robot/behaviour/drive = move forward
2025-12-08 12:16:58,056 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:16:58,465 - Received: robot/telemetry/distance-ahead = 37.0
2025-12-08 12:16:58,468 - Received: robot/behaviour/drive = move forward
2025-12-08 12:16:58,469 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:16:58,744 - Received: robot/telemetry/distance-ahead = 35.0
2025-12-08 12:16:58,747 - Received: robot/behaviour/drive = move forward
2025-12-08 12:16:58,748 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:16:58,945 - Received: robot/telemetry/distance-ahead = 37.0
2025-12-08 12:16:58,947 - Received: robot/behaviour/drive = move forward
2025-12-08 12:16:58,947 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:16:59,200 - Received: robot/telemetry/distance-ahead = 40.0
2025-12-08 12:16:59,203 - Received: robot/behaviour/drive = move forward
2025-12-08 12:16:59,204 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:16:59,435 - Received: robot/telemetry/distance-ahead = 39.0
2025-12-08 12:16:59,437 - Received: robot/behaviour/drive = move forward
2025-12-08 12:16:59,438 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:16:59,684 - Received: robot/telemetry/distance-ahead = 38.0
2025-12-08 12:16:59,686 - Received: robot/behaviour/drive = move forward
2025-12-08 12:16:59,687 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:16:59,948 - Received: robot/telemetry/distance-ahead = 38.0
2025-12-08 12:16:59,951 - Received: robot/behaviour/drive = move forward
2025-12-08 12:16:59,952 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:17:00,201 - Received: robot/telemetry/distance-ahead = 39.0
2025-12-08 12:17:00,204 - Received: robot/behaviour/drive = move forward
2025-12-08 12:17:00,206 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:17:00,903 - Received: robot/telemetry/distance-ahead = 255.0
2025-12-08 12:17:00,905 - Received: robot/behaviour/drive = move forward
2025-12-08 12:17:00,905 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:17:00,987 - Received: robot/telemetry/distance-ahead = 43.0
2025-12-08 12:17:00,988 - Received: robot/behaviour/drive = move forward
2025-12-08 12:17:00,989 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:17:01,252 - Received: robot/telemetry/distance-ahead = 48.0
2025-12-08 12:17:01,253 - Received: robot/behaviour/drive = move forward
2025-12-08 12:17:01,253 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:17:01,504 - Received: robot/telemetry/distance-ahead = 44.0
2025-12-08 12:17:01,506 - Received: robot/behaviour/drive = move forward
2025-12-08 12:17:01,506 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:17:02,206 - Received: robot/telemetry/distance-ahead = 255.0
2025-12-08 12:17:02,207 - Received: robot/behaviour/drive = move forward
2025-12-08 12:17:02,208 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:17:02,329 - Received: robot/telemetry/distance-ahead = 43.0
2025-12-08 12:17:02,331 - Received: robot/behaviour/drive = move forward
2025-12-08 12:17:02,331 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:17:02,648 - Received: robot/telemetry/distance-ahead = 47.0
2025-12-08 12:17:02,649 - Received: robot/behaviour/drive = move forward
2025-12-08 12:17:02,650 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:17:02,883 - Received: robot/telemetry/distance-ahead = 43.0
2025-12-08 12:17:02,884 - Received: robot/behaviour/drive = move forward
2025-12-08 12:17:02,885 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:17:03,584 - Received: robot/telemetry/distance-ahead = 255.0
2025-12-08 12:17:03,585 - Received: robot/behaviour/drive = move forward
2025-12-08 12:17:03,586 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:17:03,721 - Received: robot/telemetry/distance-ahead = 43.0
2025-12-08 12:17:03,722 - Received: robot/behaviour/drive = move forward
2025-12-08 12:17:03,723 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:17:03,977 - Received: robot/telemetry/distance-ahead = 42.0
2025-12-08 12:17:03,979 - Received: robot/behaviour/drive = move forward
2025-12-08 12:17:03,979 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:17:04,256 - Received: robot/telemetry/distance-ahead = 41.0
2025-12-08 12:17:04,258 - Received: robot/behaviour/drive = move forward
2025-12-08 12:17:04,258 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:17:04,511 - Received: robot/telemetry/distance-ahead = 42.0
2025-12-08 12:17:04,512 - Received: robot/behaviour/drive = move forward
2025-12-08 12:17:04,513 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:17:04,627 - Received: robot/telemetry/distance-ahead = 42.0
2025-12-08 12:17:04,628 - Received: robot/behaviour/drive = move forward
2025-12-08 12:17:04,628 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:17:04,771 - Received: robot/telemetry/distance-ahead = 41.0
2025-12-08 12:17:04,772 - Received: robot/behaviour/drive = move forward
2025-12-08 12:17:04,773 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:17:05,062 - Received: robot/telemetry/distance-ahead = 42.0
2025-12-08 12:17:05,063 - Received: robot/behaviour/drive = move forward
2025-12-08 12:17:05,064 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:17:05,453 - Received: robot/telemetry/distance-ahead = 255.0
2025-12-08 12:17:05,454 - Received: robot/behaviour/drive = move forward
2025-12-08 12:17:05,455 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:17:05,632 - Received: robot/telemetry/distance-ahead = 42.0
2025-12-08 12:17:05,633 - Received: robot/behaviour/drive = move forward
2025-12-08 12:17:05,634 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:17:05,879 - Received: robot/telemetry/distance-ahead = 42.0
2025-12-08 12:17:05,882 - Received: robot/behaviour/drive = move forward
2025-12-08 12:17:05,883 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:17:06,560 - Received: robot/telemetry/distance-ahead = 255.0
2025-12-08 12:17:06,563 - Received: robot/behaviour/drive = move forward
2025-12-08 12:17:06,564 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:17:06,714 - Received: robot/telemetry/distance-ahead = 41.0
2025-12-08 12:17:06,717 - Received: robot/behaviour/drive = move forward
2025-12-08 12:17:06,718 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:17:06,981 - Received: robot/telemetry/distance-ahead = 41.0
2025-12-08 12:17:06,984 - Received: robot/behaviour/drive = move forward
2025-12-08 12:17:06,985 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:17:07,662 - Received: robot/telemetry/distance-ahead = 255.0
2025-12-08 12:17:07,665 - Received: robot/behaviour/drive = move forward
2025-12-08 12:17:07,666 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:17:08,393 - Received: robot/telemetry/distance-ahead = 255.0
2025-12-08 12:17:08,397 - Received: robot/behaviour/drive = move forward
2025-12-08 12:17:08,398 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:17:09,142 - Received: robot/telemetry/distance-ahead = 255.0
2025-12-08 12:17:09,146 - Received: robot/behaviour/drive = move forward
2025-12-08 12:17:09,147 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:17:09,873 - Received: robot/telemetry/distance-ahead = 255.0
2025-12-08 12:17:09,876 - Received: robot/behaviour/drive = move forward
2025-12-08 12:17:09,877 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:17:10,593 - Received: robot/telemetry/distance-ahead = 255.0
2025-12-08 12:17:10,596 - Received: robot/behaviour/drive = move forward
2025-12-08 12:17:10,597 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:17:11,336 - Received: robot/telemetry/distance-ahead = 255.0
2025-12-08 12:17:11,338 - Received: robot/behaviour/drive = move forward
2025-12-08 12:17:11,339 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:17:12,052 - Received: robot/telemetry/distance-ahead = 255.0
2025-12-08 12:17:12,055 - Received: robot/behaviour/drive = move forward
2025-12-08 12:17:12,056 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:17:12,819 - Received: robot/telemetry/distance-ahead = 255.0
2025-12-08 12:17:12,822 - Received: robot/behaviour/drive = move forward
2025-12-08 12:17:12,823 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:17:13,521 - Received: robot/telemetry/distance-ahead = 255.0
2025-12-08 12:17:13,524 - Received: robot/behaviour/drive = move forward
2025-12-08 12:17:13,525 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:17:14,261 - Received: robot/telemetry/distance-ahead = 255.0
2025-12-08 12:17:14,264 - Received: robot/behaviour/drive = move forward
2025-12-08 12:17:14,265 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:17:14,506 - Received: robot/telemetry/distance-ahead = 44.0
2025-12-08 12:17:14,508 - Received: robot/behaviour/drive = move forward
2025-12-08 12:17:14,509 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:17:14,610 - Received: robot/telemetry/distance-ahead = 41.0
2025-12-08 12:17:14,612 - Received: robot/behaviour/drive = move forward
2025-12-08 12:17:14,613 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:17:14,755 - Received: robot/telemetry/distance-ahead = 40.0
2025-12-08 12:17:14,757 - Received: robot/behaviour/drive = move forward
2025-12-08 12:17:14,758 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:17:14,998 - Received: robot/telemetry/distance-ahead = 42.0
2025-12-08 12:17:15,002 - Received: robot/behaviour/drive = move forward
2025-12-08 12:17:15,003 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:17:15,295 - Received: robot/telemetry/distance-ahead = 41.0
2025-12-08 12:17:15,298 - Received: robot/behaviour/drive = move forward
2025-12-08 12:17:15,299 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:17:15,549 - Received: robot/telemetry/distance-ahead = 40.0
2025-12-08 12:17:15,552 - Received: robot/behaviour/drive = move forward
2025-12-08 12:17:15,553 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:17:16,184 - Received: robot/telemetry/distance-ahead = 255.0
2025-12-08 12:17:16,187 - Received: robot/behaviour/drive = move forward
2025-12-08 12:17:16,190 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:17:16,894 - Received: robot/telemetry/distance-ahead = 255.0
2025-12-08 12:17:16,898 - Received: robot/behaviour/drive = move forward
2025-12-08 12:17:16,901 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:17:17,075 - Received: robot/telemetry/distance-ahead = 37.0
2025-12-08 12:17:17,078 - Received: robot/behaviour/drive = move forward
2025-12-08 12:17:17,079 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:17:17,353 - Received: robot/telemetry/distance-ahead = 41.0
2025-12-08 12:17:17,355 - Received: robot/behaviour/drive = move forward
2025-12-08 12:17:17,356 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:17:17,626 - Received: robot/telemetry/distance-ahead = 41.0
2025-12-08 12:17:17,629 - Received: robot/behaviour/drive = move forward
2025-12-08 12:17:17,631 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:17:17,900 - Received: robot/telemetry/distance-ahead = 41.0
2025-12-08 12:17:17,905 - Received: robot/behaviour/drive = move forward
2025-12-08 12:17:17,906 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:17:18,173 - Received: robot/telemetry/distance-ahead = 41.0
2025-12-08 12:17:18,176 - Received: robot/behaviour/drive = move forward
2025-12-08 12:17:18,177 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:17:18,292 - Received: robot/telemetry/distance-ahead = 43.0
2025-12-08 12:17:18,294 - Received: robot/behaviour/drive = move forward
2025-12-08 12:17:18,295 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:17:18,845 - Received: robot/telemetry/distance-ahead = 255.0
2025-12-08 12:17:18,848 - Received: robot/behaviour/drive = move forward
2025-12-08 12:17:18,849 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:17:19,547 - Received: robot/telemetry/distance-ahead = 255.0
2025-12-08 12:17:19,550 - Received: robot/behaviour/drive = move forward
2025-12-08 12:17:19,552 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:17:20,311 - Received: robot/telemetry/distance-ahead = 255.0
2025-12-08 12:17:20,314 - Received: robot/behaviour/drive = move forward
2025-12-08 12:17:20,315 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:17:21,040 - Received: robot/telemetry/distance-ahead = 255.0
2025-12-08 12:17:21,043 - Received: robot/behaviour/drive = move forward
2025-12-08 12:17:21,044 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:17:21,834 - Received: robot/telemetry/distance-ahead = 255.0
2025-12-08 12:17:21,836 - Received: robot/behaviour/drive = move forward
2025-12-08 12:17:21,838 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:17:21,986 - Received: robot/telemetry/distance-ahead = 255.0
2025-12-08 12:17:21,988 - Received: robot/behaviour/drive = move forward
2025-12-08 12:17:21,988 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:17:22,249 - Received: robot/telemetry/distance-ahead = 62.0
2025-12-08 12:17:22,251 - Received: robot/behaviour/drive = move forward
2025-12-08 12:17:22,252 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:17:22,570 - Received: robot/telemetry/distance-ahead = 56.0
2025-12-08 12:17:22,572 - Received: robot/behaviour/drive = move forward
2025-12-08 12:17:22,573 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:17:22,802 - Received: robot/telemetry/distance-ahead = 43.0
